,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,auc,avg_node_degree,degree_null_auc,is_immune
GO:0002821,GO:0002821,positive regulation of adaptive immune response,2/81,112/18722,0.084757424,0.384617775,0.361104527,HLA-B/IL6ST,2,0.03630363,3.05845658,0.787128713,1
GO:0042692,GO:0042692,muscle cell differentiation,4/81,384/18722,0.085047392,0.384617775,0.361104527,JAM2/AKT1/FLOT1/BMPR1A,4,0.400673401,1.964778559,0.381313131,0
GO:0072593,GO:0072593,reactive oxygen species metabolic process,3/81,239/18722,0.085077027,0.384617775,0.361104527,ABCB7/AKT1/SH3PXD2A,3,0.513333333,1.753566624,0.376666667,0
GO:0031623,GO:0031623,receptor internalization,2/81,113/18722,0.086050555,0.384617775,0.361104527,FLOT1/LMBRD1,2,0.419141914,2.510465342,0.772277228,0
GO:0007252,GO:0007252,I-kappaB phosphorylation,1/81,21/18722,0.087075014,0.384617775,0.361104527,AKT1,1,NA,NA,NA,0
GO:0009127,GO:0009127,purine nucleoside monophosphate biosynthetic process,1/81,21/18722,0.087075014,0.384617775,0.361104527,AMPD3,1,NA,NA,NA,0
GO:0031998,GO:0031998,regulation of fatty acid beta-oxidation,1/81,21/18722,0.087075014,0.384617775,0.361104527,AKT1,1,NA,NA,NA,0
GO:0039702,GO:0039702,viral budding via host ESCRT complex,1/81,21/18722,0.087075014,0.384617775,0.361104527,SNF8,1,NA,NA,NA,0
GO:0046128,GO:0046128,purine ribonucleoside metabolic process,1/81,21/18722,0.087075014,0.384617775,0.361104527,PRTFDC1,1,NA,NA,NA,0
GO:0048199,GO:0048199,"vesicle targeting, to, from or within Golgi",1/81,21/18722,0.087075014,0.384617775,0.361104527,PPP6C,1,NA,NA,NA,0
GO:0051767,GO:0051767,nitric-oxide synthase biosynthetic process,1/81,21/18722,0.087075014,0.384617775,0.361104527,PGGT1B,1,NA,NA,NA,0
GO:0051769,GO:0051769,regulation of nitric-oxide synthase biosynthetic process,1/81,21/18722,0.087075014,0.384617775,0.361104527,PGGT1B,1,NA,NA,NA,0
GO:0070269,GO:0070269,pyroptosis,1/81,21/18722,0.087075014,0.384617775,0.361104527,CASP1,1,NA,NA,NA,0
GO:0097734,GO:0097734,extracellular exosome biogenesis,1/81,21/18722,0.087075014,0.384617775,0.361104527,SNF8,1,NA,NA,NA,0
GO:1901863,GO:1901863,positive regulation of muscle tissue development,1/81,21/18722,0.087075014,0.384617775,0.361104527,FLOT1,1,NA,NA,NA,0
GO:1903427,GO:1903427,negative regulation of reactive oxygen species biosynthetic process,1/81,21/18722,0.087075014,0.384617775,0.361104527,ABCB7,1,NA,NA,NA,0
GO:2000047,GO:2000047,regulation of cell-cell adhesion mediated by cadherin,1/81,21/18722,0.087075014,0.384617775,0.361104527,FLOT1,1,NA,NA,NA,0
GO:1901800,GO:1901800,positive regulation of proteasomal protein catabolic process,2/81,114/18722,0.087349692,0.384864058,0.361335754,PLK3/AKT1,2,0.594059406,1.931318039,0.603960396,0
GO:0000077,GO:0000077,DNA damage checkpoint signaling,2/81,115/18722,0.088654762,0.386544213,0.362913195,PLK3/RAD9B,2,0.831683168,1.774412944,0.410891089,0
GO:1901989,GO:1901989,positive regulation of cell cycle phase transition,2/81,115/18722,0.088654762,0.386544213,0.362913195,AKT1/TFDP1,2,0.415841584,1.798453086,0.465346535,0
GO:1901987,GO:1901987,regulation of cell cycle phase transition,4/81,390/18722,0.088817986,0.386544213,0.362913195,PLK3/AKT1/RAD9B/TFDP1,4,0.417508418,1.786433015,0.436868687,0
GO:0006898,GO:0006898,receptor-mediated endocytosis,3/81,244/18722,0.089209205,0.386544213,0.362913195,SLC9B2/FLOT1/LMBRD1,3,0.636666667,2.25808423,0.653333333,0
GO:0021782,GO:0021782,glial cell development,2/81,116/18722,0.089965691,0.386544213,0.362913195,AKT1/NDRG1,2,0.745874587,1.770945834,0.420792079,0
GO:0002053,GO:0002053,positive regulation of mesenchymal cell proliferation,1/81,22/18722,0.091029183,0.386544213,0.362913195,BMPR1A,1,NA,NA,NA,0
GO:0007398,GO:0007398,ectoderm development,1/81,22/18722,0.091029183,0.386544213,0.362913195,BMPR1A,1,NA,NA,NA,0
GO:0019400,GO:0019400,alditol metabolic process,1/81,22/18722,0.091029183,0.386544213,0.362913195,GK,1,NA,NA,NA,0
GO:0032069,GO:0032069,regulation of nuclease activity,1/81,22/18722,0.091029183,0.386544213,0.362913195,AKT1,1,NA,NA,NA,0
GO:0032891,GO:0032891,negative regulation of organic acid transport,1/81,22/18722,0.091029183,0.386544213,0.362913195,AKT1,1,NA,NA,NA,0
GO:0033617,GO:0033617,mitochondrial cytochrome c oxidase assembly,1/81,22/18722,0.091029183,0.386544213,0.362913195,COX14,1,NA,NA,NA,0
GO:0034755,GO:0034755,iron ion transmembrane transport,1/81,22/18722,0.091029183,0.386544213,0.362913195,ABCB7,1,NA,NA,NA,0
GO:0035089,GO:0035089,establishment of apical/basal cell polarity,1/81,22/18722,0.091029183,0.386544213,0.362913195,MYO9A,1,NA,NA,NA,0
GO:0060965,GO:0060965,negative regulation of gene silencing by miRNA,1/81,22/18722,0.091029183,0.386544213,0.362913195,BCDIN3D,1,NA,NA,NA,0
GO:0071359,GO:0071359,cellular response to dsRNA,1/81,22/18722,0.091029183,0.386544213,0.362913195,FLOT1,1,NA,NA,NA,0
GO:0014902,GO:0014902,myotube differentiation,2/81,117/18722,0.091282404,0.386685461,0.363045807,JAM2/FLOT1,2,0.603960396,2.253514226,0.485148515,0
GO:0030203,GO:0030203,glycosaminoglycan metabolic process,2/81,118/18722,0.092604829,0.389485002,0.365674201,AKT1/B3GNT4,2,0.201320132,1.601550369,0.232673267,0
GO:0006869,GO:0006869,lipid transport,4/81,398/18722,0.093970198,0.389485002,0.365674201,AKT1/ATP8B2/ATP8A1/SLC10A3,4,0.771043771,1.810089629,0.449494949,0
GO:0003323,GO:0003323,type B pancreatic cell development,1/81,23/18722,0.094966437,0.389485002,0.365674201,AKT1,1,NA,NA,NA,0
GO:0007130,GO:0007130,synaptonemal complex assembly,1/81,23/18722,0.094966437,0.389485002,0.365674201,REC8,1,NA,NA,NA,0
GO:0031338,GO:0031338,regulation of vesicle fusion,1/81,23/18722,0.094966437,0.389485002,0.365674201,ANKRD27,1,NA,NA,NA,0
GO:0034695,GO:0034695,response to prostaglandin E,1/81,23/18722,0.094966437,0.389485002,0.365674201,AKT1,1,NA,NA,NA,0
GO:0043162,GO:0043162,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,1/81,23/18722,0.094966437,0.389485002,0.365674201,SNF8,1,NA,NA,NA,0
GO:0051882,GO:0051882,mitochondrial depolarization,1/81,23/18722,0.094966437,0.389485002,0.365674201,CASP1,1,NA,NA,NA,0
GO:0060143,GO:0060143,positive regulation of syncytium formation by plasma membrane fusion,1/81,23/18722,0.094966437,0.389485002,0.365674201,FLOT1,1,NA,NA,NA,0
GO:0060353,GO:0060353,regulation of cell adhesion molecule production,1/81,23/18722,0.094966437,0.389485002,0.365674201,FLOT1,1,NA,NA,NA,0
GO:0060575,GO:0060575,intestinal epithelial cell differentiation,1/81,23/18722,0.094966437,0.389485002,0.365674201,IL6ST,1,NA,NA,NA,0
GO:0071636,GO:0071636,positive regulation of transforming growth factor beta production,1/81,23/18722,0.094966437,0.389485002,0.365674201,BMPR1A,1,NA,NA,NA,0
GO:0140112,GO:0140112,extracellular vesicle biogenesis,1/81,23/18722,0.094966437,0.389485002,0.365674201,SNF8,1,NA,NA,NA,0
GO:0002761,GO:0002761,regulation of myeloid leukocyte differentiation,2/81,120/18722,0.095266525,0.389485002,0.365674201,SLC9B2/TMEM64,2,0.669966997,1.730696187,0.346534653,1
GO:0006304,GO:0006304,DNA modification,2/81,120/18722,0.095266525,0.389485002,0.365674201,MPHOSPH8/TDRKH,2,0.947194719,1.876676332,0.514851485,0
GO:0001704,GO:0001704,formation of primary germ layer,2/81,121/18722,0.096605652,0.390658593,0.366776045,TXNRD1/BMPR1A,2,0.171617162,2.247925239,0.534653465,0
GO:0045931,GO:0045931,positive regulation of mitotic cell cycle,2/81,121/18722,0.096605652,0.390658593,0.366776045,AKT1/TFDP1,2,0.415841584,1.798453086,0.465346535,0
GO:0006839,GO:0006839,mitochondrial transport,3/81,254/18722,0.09772212,0.390658593,0.366776045,SFXN1/ABCB7/AKT1,3,0.086666667,1.959802565,0.593333333,0
GO:0072329,GO:0072329,monocarboxylic acid catabolic process,2/81,122/18722,0.097950204,0.390658593,0.366776045,AKT1/ADTRP,2,0.782178218,2.171266976,0.683168317,0
GO:0000466,GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1/81,24/18722,0.098886845,0.390658593,0.366776045,EXOSC10,1,NA,NA,NA,0
GO:0001911,GO:0001911,negative regulation of leukocyte mediated cytotoxicity,1/81,24/18722,0.098886845,0.390658593,0.366776045,HLA-B,1,NA,NA,NA,1
GO:0003148,GO:0003148,outflow tract septum morphogenesis,1/81,24/18722,0.098886845,0.390658593,0.366776045,BMPR1A,1,NA,NA,NA,0
GO:0003181,GO:0003181,atrioventricular valve morphogenesis,1/81,24/18722,0.098886845,0.390658593,0.366776045,BMPR1A,1,NA,NA,NA,0
GO:0030859,GO:0030859,polarized epithelial cell differentiation,1/81,24/18722,0.098886845,0.390658593,0.366776045,MYO9A,1,NA,NA,NA,0
GO:0032928,GO:0032928,regulation of superoxide anion generation,1/81,24/18722,0.098886845,0.390658593,0.366776045,AKT1,1,NA,NA,NA,0
GO:0048641,GO:0048641,regulation of skeletal muscle tissue development,1/81,24/18722,0.098886845,0.390658593,0.366776045,FLOT1,1,NA,NA,NA,0
GO:0051000,GO:0051000,positive regulation of nitric-oxide synthase activity,1/81,24/18722,0.098886845,0.390658593,0.366776045,AKT1,1,NA,NA,NA,0
GO:0060149,GO:0060149,negative regulation of posttranscriptional gene silencing,1/81,24/18722,0.098886845,0.390658593,0.366776045,BCDIN3D,1,NA,NA,NA,0
GO:0060967,GO:0060967,negative regulation of gene silencing by RNA,1/81,24/18722,0.098886845,0.390658593,0.366776045,BCDIN3D,1,NA,NA,NA,0
GO:0061162,GO:0061162,establishment of monopolar cell polarity,1/81,24/18722,0.098886845,0.390658593,0.366776045,MYO9A,1,NA,NA,NA,0
GO:0031570,GO:0031570,DNA integrity checkpoint signaling,2/81,123/18722,0.09930011,0.391411644,0.367483059,PLK3/RAD9B,2,0.871287129,1.774412944,0.410891089,0
GO:0001503,GO:0001503,ossification,4/81,408/18722,0.100607264,0.392114577,0.368143019,AKT1/TMEM64/IL6ST/BMPR1A,4,0.242424242,1.733268122,0.351010101,0
GO:0051053,GO:0051053,negative regulation of DNA metabolic process,2/81,125/18722,0.102015704,0.392114577,0.368143019,EXOSC10/XRN1,2,0.653465347,1.960447151,0.668316832,0
GO:0016540,GO:0016540,protein autoprocessing,1/81,25/18722,0.10279048,0.392114577,0.368143019,CASP1,1,NA,NA,NA,0
GO:0031579,GO:0031579,membrane raft organization,1/81,25/18722,0.10279048,0.392114577,0.368143019,FLOT1,1,NA,NA,NA,0
GO:0032878,GO:0032878,regulation of establishment or maintenance of cell polarity,1/81,25/18722,0.10279048,0.392114577,0.368143019,LLGL2,1,NA,NA,NA,0
GO:0045324,GO:0045324,late endosome to vacuole transport,1/81,25/18722,0.10279048,0.392114577,0.368143019,SNF8,1,NA,NA,NA,0
GO:0050995,GO:0050995,negative regulation of lipid catabolic process,1/81,25/18722,0.10279048,0.392114577,0.368143019,AKT1,1,NA,NA,NA,0
GO:0061339,GO:0061339,establishment or maintenance of monopolar cell polarity,1/81,25/18722,0.10279048,0.392114577,0.368143019,MYO9A,1,NA,NA,NA,0
GO:0090330,GO:0090330,regulation of platelet aggregation,1/81,25/18722,0.10279048,0.392114577,0.368143019,IL6ST,1,NA,NA,NA,0
GO:0098581,GO:0098581,detection of external biotic stimulus,1/81,25/18722,0.10279048,0.392114577,0.368143019,HLA-B,1,NA,NA,NA,0
GO:0140448,GO:0140448,signaling receptor ligand precursor processing,1/81,25/18722,0.10279048,0.392114577,0.368143019,CASP1,1,NA,NA,NA,0
GO:1903798,GO:1903798,regulation of production of miRNAs involved in gene silencing by miRNA,1/81,25/18722,0.10279048,0.392114577,0.368143019,BCDIN3D,1,NA,NA,NA,0
GO:0051091,GO:0051091,positive regulation of DNA-binding transcription factor activity,3/81,260/18722,0.102983782,0.392114577,0.368143019,AKT1/FLOT1/TFDP1,3,0.586666667,2.242404817,0.63,0
GO:0051321,GO:0051321,meiotic cell cycle,3/81,261/18722,0.103871639,0.392114577,0.368143019,TDRKH/REC8/ZSCAN21,3,0.61,1.675344959,0.216666667,0
GO:0090305,GO:0090305,nucleic acid phosphodiester bond hydrolysis,3/81,261/18722,0.103871639,0.392114577,0.368143019,EXOSC10/XRN1/DROSHA,3,0.636666667,1.839104227,0.493333333,0
GO:0035270,GO:0035270,endocrine system development,2/81,127/18722,0.10475188,0.392114577,0.368143019,AKT1/BMPR1A,2,0.283828383,1.676042892,0.282178218,0
GO:0001556,GO:0001556,oocyte maturation,1/81,26/18722,0.106677412,0.392114577,0.368143019,REC8,1,NA,NA,NA,0
GO:0001573,GO:0001573,ganglioside metabolic process,1/81,26/18722,0.106677412,0.392114577,0.368143019,ST6GALNAC6,1,NA,NA,NA,0
GO:0001963,GO:0001963,"synaptic transmission, dopaminergic",1/81,26/18722,0.106677412,0.392114577,0.368143019,FLOT1,1,NA,NA,NA,0
GO:0008535,GO:0008535,respiratory chain complex IV assembly,1/81,26/18722,0.106677412,0.392114577,0.368143019,COX14,1,NA,NA,NA,0
GO:0016226,GO:0016226,iron-sulfur cluster assembly,1/81,26/18722,0.106677412,0.392114577,0.368143019,ABCB7,1,NA,NA,NA,0
GO:0019883,GO:0019883,antigen processing and presentation of endogenous antigen,1/81,26/18722,0.106677412,0.392114577,0.368143019,HLA-B,1,NA,NA,NA,1
GO:0031163,GO:0031163,metallo-sulfur cluster assembly,1/81,26/18722,0.106677412,0.392114577,0.368143019,ABCB7,1,NA,NA,NA,0
GO:0034063,GO:0034063,stress granule assembly,1/81,26/18722,0.106677412,0.392114577,0.368143019,RPS23,1,NA,NA,NA,0
GO:0034114,GO:0034114,regulation of heterotypic cell-cell adhesion,1/81,26/18722,0.106677412,0.392114577,0.368143019,FLOT1,1,NA,NA,NA,0
GO:0042278,GO:0042278,purine nucleoside metabolic process,1/81,26/18722,0.106677412,0.392114577,0.368143019,PRTFDC1,1,NA,NA,NA,0
GO:0046755,GO:0046755,viral budding,1/81,26/18722,0.106677412,0.392114577,0.368143019,SNF8,1,NA,NA,NA,0
GO:0060037,GO:0060037,pharyngeal system development,1/81,26/18722,0.106677412,0.392114577,0.368143019,BMPR1A,1,NA,NA,NA,0
GO:0060352,GO:0060352,cell adhesion molecule production,1/81,26/18722,0.106677412,0.392114577,0.368143019,FLOT1,1,NA,NA,NA,0
GO:0070102,GO:0070102,interleukin-6-mediated signaling pathway,1/81,26/18722,0.106677412,0.392114577,0.368143019,IL6ST,1,NA,NA,NA,0
GO:0070193,GO:0070193,synaptonemal complex organization,1/81,26/18722,0.106677412,0.392114577,0.368143019,REC8,1,NA,NA,NA,0
GO:0070920,GO:0070920,regulation of production of small RNA involved in gene silencing by RNA,1/81,26/18722,0.106677412,0.392114577,0.368143019,BCDIN3D,1,NA,NA,NA,0
GO:0006022,GO:0006022,aminoglycan metabolic process,2/81,129/18722,0.107508092,0.392114577,0.368143019,AKT1/B3GNT4,2,0.201320132,1.601550369,0.232673267,0
GO:0007093,GO:0007093,mitotic cell cycle checkpoint signaling,2/81,129/18722,0.107508092,0.392114577,0.368143019,PLK3/RAD9B,2,0.831683168,1.774412944,0.410891089,0
GO:0007127,GO:0007127,meiosis I,2/81,129/18722,0.107508092,0.392114577,0.368143019,REC8/ZSCAN21,2,0.547854785,1.660773681,0.193069307,0
GO:0007498,GO:0007498,mesoderm development,2/81,129/18722,0.107508092,0.392114577,0.368143019,TXNRD1/BMPR1A,2,0.171617162,2.247925239,0.534653465,0
GO:0050708,GO:0050708,regulation of protein secretion,3/81,268/18722,0.110171863,0.395810342,0.371612848,LLGL2/ADTRP/SLC9B2,3,0.543333333,2.033113373,0.6,0
GO:0000723,GO:0000723,telomere maintenance,2/81,131/18722,0.1102838,0.395810342,0.371612848,EXOSC10/XRN1,2,0.653465347,1.960447151,0.668316832,0
GO:0019827,GO:0019827,stem cell population maintenance,2/81,131/18722,0.1102838,0.395810342,0.371612848,BMPR1A/ASCL2,2,0.396039604,1.994750807,0.514851485,0
GO:0000469,GO:0000469,cleavage involved in rRNA processing,1/81,27/18722,0.110547712,0.395810342,0.371612848,EXOSC10,1,NA,NA,NA,0
GO:0003171,GO:0003171,atrioventricular valve development,1/81,27/18722,0.110547712,0.395810342,0.371612848,BMPR1A,1,NA,NA,NA,0
GO:0003272,GO:0003272,endocardial cushion formation,1/81,27/18722,0.110547712,0.395810342,0.371612848,BMPR1A,1,NA,NA,NA,0
GO:0039529,GO:0039529,RIG-I signaling pathway,1/81,27/18722,0.110547712,0.395810342,0.371612848,CLPB,1,NA,NA,NA,1
GO:0046174,GO:0046174,polyol catabolic process,1/81,27/18722,0.110547712,0.395810342,0.371612848,GK,1,NA,NA,NA,0
GO:0060142,GO:0060142,regulation of syncytium formation by plasma membrane fusion,1/81,27/18722,0.110547712,0.395810342,0.371612848,FLOT1,1,NA,NA,NA,0
GO:0044772,GO:0044772,mitotic cell cycle phase transition,4/81,424/18722,0.111668381,0.396182457,0.371962214,PLK3/PPP6C/AKT1/TFDP1,4,0.582491582,1.92338965,0.608585859,0
GO:1903052,GO:1903052,positive regulation of proteolysis involved in cellular protein catabolic process,2/81,133/18722,0.113078473,0.396182457,0.371962214,PLK3/AKT1,2,0.564356436,1.931318039,0.603960396,0
GO:0048872,GO:0048872,homeostasis of number of cells,3/81,272/18722,0.113837546,0.396182457,0.371962214,AKT1/L3MBTL3/TNFRSF13B,3,0.423333333,1.94335992,0.576666667,0
GO:0002474,GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,1/81,28/18722,0.11440145,0.396182457,0.371962214,HLA-B,1,NA,NA,NA,1
GO:0002507,GO:0002507,tolerance induction,1/81,28/18722,0.11440145,0.396182457,0.371962214,HLA-B,1,NA,NA,NA,1
GO:0002675,GO:0002675,positive regulation of acute inflammatory response,1/81,28/18722,0.11440145,0.396182457,0.371962214,IL6ST,1,NA,NA,NA,0
GO:0007064,GO:0007064,mitotic sister chromatid cohesion,1/81,28/18722,0.11440145,0.396182457,0.371962214,REC8,1,NA,NA,NA,0
GO:0007205,GO:0007205,protein kinase C-activating G protein-coupled receptor signaling pathway,1/81,28/18722,0.11440145,0.396182457,0.371962214,CISH,1,NA,NA,NA,0
GO:0009312,GO:0009312,oligosaccharide biosynthetic process,1/81,28/18722,0.11440145,0.396182457,0.371962214,ST6GALNAC6,1,NA,NA,NA,0
GO:0010464,GO:0010464,regulation of mesenchymal cell proliferation,1/81,28/18722,0.11440145,0.396182457,0.371962214,BMPR1A,1,NA,NA,NA,0
GO:0010575,GO:0010575,positive regulation of vascular endothelial growth factor production,1/81,28/18722,0.11440145,0.396182457,0.371962214,IL6ST,1,NA,NA,NA,0
GO:0031342,GO:0031342,negative regulation of cell killing,1/81,28/18722,0.11440145,0.396182457,0.371962214,HLA-B,1,NA,NA,NA,0
GO:0034123,GO:0034123,positive regulation of toll-like receptor signaling pathway,1/81,28/18722,0.11440145,0.396182457,0.371962214,FLOT1,1,NA,NA,NA,1
GO:0044331,GO:0044331,cell-cell adhesion mediated by cadherin,1/81,28/18722,0.11440145,0.396182457,0.371962214,FLOT1,1,NA,NA,NA,0
GO:0045589,GO:0045589,regulation of regulatory T cell differentiation,1/81,28/18722,0.11440145,0.396182457,0.371962214,DROSHA,1,NA,NA,NA,1
GO:0032434,GO:0032434,regulation of proteasomal ubiquitin-dependent protein catabolic process,2/81,134/18722,0.114482758,0.396182457,0.371962214,PLK3/AKT1,2,0.594059406,1.931318039,0.603960396,0
GO:0098727,GO:0098727,maintenance of cell number,2/81,134/18722,0.114482758,0.396182457,0.371962214,BMPR1A/ASCL2,2,0.475247525,1.994750807,0.514851485,0
GO:0046942,GO:0046942,carboxylic acid transport,3/81,273/18722,0.114761255,0.396365986,0.372134523,SFXN1/LLGL2/SLC10A3,3,0.173333333,1.980484722,0.623333333,0
GO:0061982,GO:0061982,meiosis I cell cycle process,2/81,135/18722,0.115891588,0.398206186,0.373862223,REC8/ZSCAN21,2,0.547854785,1.660773681,0.193069307,0
GO:0098876,GO:0098876,vesicle-mediated transport to the plasma membrane,2/81,136/18722,0.117304898,0.398206186,0.373862223,ANKRD27/SNF8,2,0.135313531,2.13427521,0.613861386,0
GO:0001916,GO:0001916,positive regulation of T cell mediated cytotoxicity,1/81,29/18722,0.118238697,0.398206186,0.373862223,HLA-B,1,NA,NA,NA,1
GO:0002068,GO:0002068,glandular epithelial cell development,1/81,29/18722,0.118238697,0.398206186,0.373862223,AKT1,1,NA,NA,NA,0
GO:0003309,GO:0003309,type B pancreatic cell differentiation,1/81,29/18722,0.118238697,0.398206186,0.373862223,AKT1,1,NA,NA,NA,0
GO:0005979,GO:0005979,regulation of glycogen biosynthetic process,1/81,29/18722,0.118238697,0.398206186,0.373862223,AKT1,1,NA,NA,NA,0
GO:0006688,GO:0006688,glycosphingolipid biosynthetic process,1/81,29/18722,0.118238697,0.398206186,0.373862223,ST6GALNAC6,1,NA,NA,NA,0
GO:0010962,GO:0010962,regulation of glucan biosynthetic process,1/81,29/18722,0.118238697,0.398206186,0.373862223,AKT1,1,NA,NA,NA,0
GO:0043153,GO:0043153,entrainment of circadian clock by photoperiod,1/81,29/18722,0.118238697,0.398206186,0.373862223,MTA1,1,NA,NA,NA,0
GO:0045737,GO:0045737,positive regulation of cyclin-dependent protein serine/threonine kinase activity,1/81,29/18722,0.118238697,0.398206186,0.373862223,AKT1,1,NA,NA,NA,0
GO:0060969,GO:0060969,negative regulation of gene silencing,1/81,29/18722,0.118238697,0.398206186,0.373862223,BCDIN3D,1,NA,NA,NA,0
GO:0090114,GO:0090114,COPII-coated vesicle budding,1/81,29/18722,0.118238697,0.398206186,0.373862223,PPP6C,1,NA,NA,NA,0
GO:1902175,GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,1/81,29/18722,0.118238697,0.398206186,0.373862223,AKT1,1,NA,NA,NA,0
GO:0002683,GO:0002683,negative regulation of immune system process,4/81,434/18722,0.118848492,0.399494548,0.375071823,HLA-B/AKT1/ADTRP/TNFRSF13B,4,0.818181818,2.708118874,0.808080808,1
GO:0007281,GO:0007281,germ cell development,3/81,278/18722,0.119422719,0.400337011,0.375862782,JAM2/AKT1/REC8,3,0.646666667,1.611488401,0.216666667,0
GO:0021700,GO:0021700,developmental maturation,3/81,280/18722,0.121307029,0.400337011,0.375862782,REC8/L3MBTL3/ANKRD27,3,0.95,1.728128471,0.32,0
GO:0045598,GO:0045598,regulation of fat cell differentiation,2/81,139/18722,0.121571081,0.400337011,0.375862782,AKT1/TMEM64,2,0.782178218,1.749386847,0.361386139,0
GO:0010453,GO:0010453,regulation of cell fate commitment,1/81,30/18722,0.122059521,0.400337011,0.375862782,BMPR1A,1,NA,NA,NA,0
GO:0015721,GO:0015721,bile acid and bile salt transport,1/81,30/18722,0.122059521,0.400337011,0.375862782,SLC10A3,1,NA,NA,NA,0
GO:0031571,GO:0031571,mitotic G1 DNA damage checkpoint signaling,1/81,30/18722,0.122059521,0.400337011,0.375862782,PLK3,1,NA,NA,NA,0
GO:0034694,GO:0034694,response to prostaglandin,1/81,30/18722,0.122059521,0.400337011,0.375862782,AKT1,1,NA,NA,NA,0
GO:0036258,GO:0036258,multivesicular body assembly,1/81,30/18722,0.122059521,0.400337011,0.375862782,SNF8,1,NA,NA,NA,0
GO:0044030,GO:0044030,regulation of DNA methylation,1/81,30/18722,0.122059521,0.400337011,0.375862782,MPHOSPH8,1,NA,NA,NA,0
GO:0060674,GO:0060674,placenta blood vessel development,1/81,30/18722,0.122059521,0.400337011,0.375862782,AKT1,1,NA,NA,NA,0
GO:0061311,GO:0061311,cell surface receptor signaling pathway involved in heart development,1/81,30/18722,0.122059521,0.400337011,0.375862782,BMPR1A,1,NA,NA,NA,0
GO:0061384,GO:0061384,heart trabecula morphogenesis,1/81,30/18722,0.122059521,0.400337011,0.375862782,BMPR1A,1,NA,NA,NA,0
GO:0140058,GO:0140058,neuron projection arborization,1/81,30/18722,0.122059521,0.400337011,0.375862782,MYO9A,1,NA,NA,NA,0
GO:0015748,GO:0015748,organophosphate ester transport,2/81,140/18722,0.123001682,0.400849454,0.376343898,ATP8B2/ATP8A1,2,0.98679868,1.795024529,0.405940594,0
GO:0050768,GO:0050768,negative regulation of neurogenesis,2/81,140/18722,0.123001682,0.400849454,0.376343898,BMPR1A/ASCL2,2,0.396039604,1.994750807,0.514851485,0
GO:1903038,GO:1903038,negative regulation of leukocyte cell-cell adhesion,2/81,141/18722,0.124436449,0.400849454,0.376343898,AKT1/ADTRP,2,0.782178218,2.171266976,0.683168317,0
GO:0022409,GO:0022409,positive regulation of cell-cell adhesion,3/81,284/18722,0.125108741,0.400849454,0.376343898,AKT1/FLOT1/IL6ST,3,0.703333333,2.264642647,0.656666667,0
GO:0001782,GO:0001782,B cell homeostasis,1/81,31/18722,0.125863992,0.400849454,0.376343898,TNFRSF13B,1,NA,NA,NA,1
GO:0030212,GO:0030212,hyaluronan metabolic process,1/81,31/18722,0.125863992,0.400849454,0.376343898,AKT1,1,NA,NA,NA,0
GO:0032509,GO:0032509,endosome transport via multivesicular body sorting pathway,1/81,31/18722,0.125863992,0.400849454,0.376343898,SNF8,1,NA,NA,NA,0
GO:0036257,GO:0036257,multivesicular body organization,1/81,31/18722,0.125863992,0.400849454,0.376343898,SNF8,1,NA,NA,NA,0
GO:0044819,GO:0044819,mitotic G1/S transition checkpoint signaling,1/81,31/18722,0.125863992,0.400849454,0.376343898,PLK3,1,NA,NA,NA,0
GO:0045066,GO:0045066,regulatory T cell differentiation,1/81,31/18722,0.125863992,0.400849454,0.376343898,DROSHA,1,NA,NA,NA,1
GO:0048710,GO:0048710,regulation of astrocyte differentiation,1/81,31/18722,0.125863992,0.400849454,0.376343898,IL6ST,1,NA,NA,NA,0
GO:0060045,GO:0060045,positive regulation of cardiac muscle cell proliferation,1/81,31/18722,0.125863992,0.400849454,0.376343898,BMPR1A,1,NA,NA,NA,0
GO:0060390,GO:0060390,regulation of SMAD protein signal transduction,1/81,31/18722,0.125863992,0.400849454,0.376343898,BMPR1A,1,NA,NA,NA,0
GO:0060795,GO:0060795,cell fate commitment involved in formation of primary germ layer,1/81,31/18722,0.125863992,0.400849454,0.376343898,BMPR1A,1,NA,NA,NA,0
GO:0070528,GO:0070528,protein kinase C signaling,1/81,31/18722,0.125863992,0.400849454,0.376343898,FLOT1,1,NA,NA,NA,0
GO:0090162,GO:0090162,establishment of epithelial cell polarity,1/81,31/18722,0.125863992,0.400849454,0.376343898,MYO9A,1,NA,NA,NA,0
GO:0006865,GO:0006865,amino acid transport,2/81,143/18722,0.127318236,0.402824198,0.378197918,SFXN1/LLGL2,2,0.234323432,2.040924017,0.658415842,0
GO:0030010,GO:0030010,establishment of cell polarity,2/81,143/18722,0.127318236,0.402824198,0.378197918,LLGL2/MYO9A,2,0.881188119,1.768541933,0.410891089,0
GO:0038061,GO:0038061,NIK/NF-kappaB signaling,2/81,143/18722,0.127318236,0.402824198,0.378197918,COPS8/AKT1,2,0.623762376,1.917875948,0.594059406,0
