,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,auc,avg_node_degree,degree_null_auc,is_immune
GO:0022408,GO:0022408,negative regulation of cell-cell adhesion,5/95,196/18722,0.003234338,0.027963805,0.022308517,CD86/FGL2/SPI1/PTPN6/CEBPB,5,0.706666667,19.92472233,0.768,0
GO:0002761,GO:0002761,regulation of myeloid leukocyte differentiation,4/95,120/18722,0.003262349,0.027988188,0.022327968,PF4/IRF7/ZFP36L1/CEBPB,4,0.422442244,11.0200591,0.383663366,1
GO:0030218,GO:0030218,erythrocyte differentiation,4/95,120/18722,0.003262349,0.027988188,0.022327968,ALAS2/SPI1/ZFP36L1/FAM210B,4,0.805280528,10.33847193,0.334158416,1
GO:0033013,GO:0033013,tetrapyrrole metabolic process,3/95,59/18722,0.003350068,0.028613196,0.022826577,ALAS2/SLC25A39/BLVRB,3,0.931372549,6.724416196,0.248366013,0
GO:0042177,GO:0042177,negative regulation of protein catabolic process,4/95,121/18722,0.003360956,0.028613196,0.022826577,SNCA/SDCBP/CST3/CTSA,4,0.448844884,16.16965547,0.589108911,0
GO:0050868,GO:0050868,negative regulation of T cell activation,4/95,122/18722,0.003461575,0.029245699,0.023331165,CD86/FGL2/PTPN6/CEBPB,4,0.686468647,18.30534708,0.707920792,1
GO:0051208,GO:0051208,sequestering of calcium ion,4/95,122/18722,0.003461575,0.029245699,0.023331165,CXCL10/SNCA/GSTO1/PTPN6,4,0.211221122,13.90935149,0.51980198,0
GO:2000401,GO:2000401,regulation of lymphocyte migration,3/95,61/18722,0.003681819,0.030988647,0.024721627,CXCL10/AIF1/CCL2,3,0.529411765,17.50374166,0.663398693,1
GO:0051701,GO:0051701,biological process involved in interaction with host,5/95,203/18722,0.003756186,0.031401257,0.025050792,CD86/PLSCR1/CTSB/CTSL/IFITM3,5,0.686666667,19.65159364,0.788,0
GO:0042176,GO:0042176,regulation of protein catabolic process,7/95,391/18722,0.003759106,0.031401257,0.025050792,SNCA/CLU/SDCBP/CTSC/HERPUD1/CST3/CTSA,7,0.301020408,12.01387786,0.413994169,0
GO:0032623,GO:0032623,interleukin-2 production,3/95,62/18722,0.003854944,0.031842695,0.025402955,GBP1/CD86/CD83,3,0.545751634,14.05536169,0.54248366,0
GO:0032663,GO:0032663,regulation of interleukin-2 production,3/95,62/18722,0.003854944,0.031842695,0.025402955,GBP1/CD86/CD83,3,0.545751634,14.05536169,0.54248366,0
GO:0046148,GO:0046148,pigment biosynthetic process,3/95,62/18722,0.003854944,0.031842695,0.025402955,ALAS2/SLC25A39/ADA,3,0.718954248,9.931352951,0.375816993,0
GO:0050854,GO:0050854,regulation of antigen receptor-mediated signaling pathway,3/95,63/18722,0.004032957,0.03318974,0.026477579,GBP1/PTPN6/ADA,3,0.588235294,15.45661446,0.568627451,1
GO:0032026,GO:0032026,response to magnesium ion,2/95,19/18722,0.00411858,0.033769313,0.026939941,SNCA/CD14,2,0.653721683,16.86832337,0.640776699,0
GO:0048247,GO:0048247,lymphocyte chemotaxis,3/95,64/18722,0.0042159,0.034440181,0.027475136,CXCL10/CXCL16/CCL2,3,0.45751634,17.80705857,0.673202614,1
GO:0007162,GO:0007162,negative regulation of cell adhesion,6/95,303/18722,0.004458644,0.036289767,0.028950669,GBP1/CD86/FGL2/SPI1/PTPN6/CEBPB,6,0.732323232,19.37512823,0.742424242,0
GO:2000757,GO:2000757,negative regulation of peptidyl-lysine acetylation,2/95,20/18722,0.004561141,0.03698852,0.02950811,SNCA/SPI1,2,0.472491909,17.53629581,0.650485437,0
GO:0051651,GO:0051651,maintenance of location in cell,5/95,213/18722,0.00460294,0.037128391,0.029619693,CXCL10/SNCA/TXN/GSTO1/PTPN6,5,0.336666667,14.18408846,0.528,0
GO:0010959,GO:0010959,regulation of metal ion transport,7/95,406/18722,0.004611807,0.037128391,0.029619693,ATP1B3/CXCL10/SNCA/GSTO1/PTPN6/CCL2/VMP1,7,0.459183673,14.06695275,0.527696793,0
GO:0042130,GO:0042130,negative regulation of T cell proliferation,3/95,67/18722,0.004794706,0.038049418,0.030354455,CD86/PTPN6/CEBPB,3,0.666666667,17.46975943,0.676470588,1
GO:0046635,GO:0046635,positive regulation of alpha-beta T cell activation,3/95,67/18722,0.004794706,0.038049418,0.030354455,CD86/CD83/ADA,3,0.424836601,14.24339734,0.562091503,1
GO:0070527,GO:0070527,platelet aggregation,3/95,67/18722,0.004794706,0.038049418,0.030354455,PLEK/HBB/PTPN6,3,0.153594771,10.9813338,0.35620915,0
GO:0072665,GO:0072665,protein localization to vacuole,3/95,67/18722,0.004794706,0.038049418,0.030354455,GBP1/CLU/NCOA4,3,0.797385621,10.19406741,0.326797386,0
GO:0002440,GO:0002440,production of molecular mediator of immune response,6/95,308/18722,0.004824737,0.038151476,0.030435873,CD86/HLA-DQA1/HLA-DQB1/HLA-DMA/HLA-DPA1/HLA-DPB1,6,0.898989899,15.28556353,0.587542088,1
GO:0042267,GO:0042267,natural killer cell mediated cytotoxicity,3/95,68/18722,0.004997762,0.038901862,0.031034505,PRDX1/SLAMF7/PTPN6,3,0.797385621,14.22093893,0.522875817,1
GO:0046637,GO:0046637,regulation of alpha-beta T cell differentiation,3/95,68/18722,0.004997762,0.038901862,0.031034505,CD86/CD83/ADA,3,0.424836601,14.24339734,0.562091503,1
GO:0006925,GO:0006925,inflammatory cell apoptotic process,2/95,21/18722,0.005024678,0.038901862,0.031034505,CTSL/IRF7,2,0.614886731,15.72744061,0.597087379,0
GO:0035455,GO:0035455,response to interferon-alpha,2/95,21/18722,0.005024678,0.038901862,0.031034505,IFIT3/IFITM3,2,0.883495146,14.12670766,0.553398058,0
GO:0042454,GO:0042454,ribonucleoside catabolic process,2/95,21/18722,0.005024678,0.038901862,0.031034505,ADA/APOBEC3A,2,0.317152104,17.92173865,0.703883495,0
GO:0045655,GO:0045655,regulation of monocyte differentiation,2/95,21/18722,0.005024678,0.038901862,0.031034505,IRF7/ZFP36L1,2,0.462783172,8.957259542,0.286407767,1
GO:0097191,GO:0097191,extrinsic apoptotic signaling pathway,5/95,219/18722,0.005171817,0.039902002,0.03183238,IFI6/TNFSF10/PF4/SPI1/IFI27,5,0.186666667,11.81640659,0.432,0
GO:0006662,GO:0006662,glycerol ether metabolic process,2/95,22/18722,0.005508972,0.042210121,0.033673715,PLA2G7/TXN,2,0.96763754,18.23458807,0.684466019,0
GO:0050860,GO:0050860,negative regulation of T cell receptor signaling pathway,2/95,22/18722,0.005508972,0.042210121,0.033673715,GBP1/PTPN6,2,0.553398058,14.58928937,0.524271845,1
GO:0032102,GO:0032102,negative regulation of response to external stimulus,7/95,420/18722,0.005532822,0.04224718,0.033703279,AIF1/FGL2/CARD16/KRT1/OAS1/CCL2/ADA,7,0.540816327,17.02974144,0.647230321,0
GO:0002228,GO:0002228,natural killer cell mediated immunity,3/95,71/18722,0.005637797,0.042754899,0.034108318,PRDX1/SLAMF7/PTPN6,3,0.797385621,14.22093893,0.522875817,1
GO:0061515,GO:0061515,myeloid cell development,3/95,71/18722,0.005637797,0.042754899,0.034108318,ALAS2/PTPN6/FAM210B,3,0.647058824,7.520127207,0.235294118,1
GO:2001234,GO:2001234,negative regulation of apoptotic signaling pathway,5/95,224/18722,0.005682616,0.042948206,0.034262532,IFI6/PF4/CLU/HERPUD1/PLAUR,5,0.36,10.78820745,0.36,0
GO:1903038,GO:1903038,negative regulation of leukocyte cell-cell adhesion,4/95,141/18722,0.005781154,0.043544825,0.034738493,CD86/FGL2/PTPN6/CEBPB,4,0.660066007,18.30534708,0.707920792,0
GO:0048608,GO:0048608,reproductive structure development,7/95,424/18722,0.005819732,0.04368731,0.034852163,TNFSF10/CTSB/NCOA4/PTPN6/ZFP36L1/ADA/CEBPB,7,0.464285714,13.97314642,0.514577259,0
GO:0032729,GO:0032729,positive regulation of interferon-gamma production,3/95,72/18722,0.005861547,0.043853056,0.034984388,CD14/HLA-DPA1/HLA-DPB1,3,0.722222222,20.08359773,0.764705882,0
GO:0097553,GO:0097553,calcium ion transmembrane import into cytosol,4/95,142/18722,0.005925999,0.044186478,0.03525038,CXCL10/SNCA/GSTO1/PTPN6,4,0.221122112,13.90935149,0.51980198,0
GO:0006622,GO:0006622,protein targeting to lysosome,2/95,23/18722,0.006013804,0.044371187,0.035397735,CLU/NCOA4,2,0.906148867,6.977522269,0.194174757,0
GO:0045662,GO:0045662,negative regulation of myoblast differentiation,2/95,23/18722,0.006013804,0.044371187,0.035397735,ID3/CXCL10,2,0.427184466,8.456757483,0.252427184,0
GO:0051882,GO:0051882,mitochondrial depolarization,2/95,23/18722,0.006013804,0.044371187,0.035397735,IFI6/CASP1,2,0.634304207,15.58876953,0.587378641,0
GO:0061458,GO:0061458,reproductive system development,7/95,427/18722,0.006042139,0.044371187,0.035397735,TNFSF10/CTSB/NCOA4/PTPN6/ZFP36L1/ADA/CEBPB,7,0.477891156,13.97314642,0.514577259,0
GO:0070555,GO:0070555,response to interleukin-1,4/95,143/18722,0.006073246,0.044371187,0.035397735,GBP1/SNCA/CCL2/CEBPB,4,0.636963696,15.78193151,0.586633663,0
GO:0042058,GO:0042058,regulation of epidermal growth factor receptor signaling pathway,3/95,73/18722,0.006090554,0.044371187,0.035397735,IFI6/NCF1/PLAUR,3,0.509803922,17.09959433,0.624183007,0
GO:0050848,GO:0050848,regulation of calcium-mediated signaling,3/95,73/18722,0.006090554,0.044371187,0.035397735,GBP1/PLEK/ADA,3,0.509803922,16.8388847,0.620915033,0
GO:0001890,GO:0001890,placenta development,4/95,144/18722,0.006222912,0.045187289,0.036048792,CTSB/ZFP36L1/ADA/CEBPB,4,0.772277228,16.77320793,0.623762376,0
GO:0045580,GO:0045580,regulation of T cell differentiation,4/95,146/18722,0.006529567,0.047021245,0.037511856,CD86/CD83/FGL2/ADA,4,0.501650165,15.88557552,0.621287129,1
GO:1901984,GO:1901984,negative regulation of protein acetylation,2/95,24/18722,0.006538958,0.047021245,0.037511856,SNCA/SPI1,2,0.472491909,17.53629581,0.650485437,0
GO:2000310,GO:2000310,regulation of NMDA receptor activity,2/95,24/18722,0.006538958,0.047021245,0.037511856,CCL2/IFNGR2,2,0.851132686,17.25608549,0.645631068,0
GO:0016540,GO:0016540,protein autoprocessing,2/95,25/18722,0.007084219,0.050131004,0.03999271,CTSL/CASP1,2,0.67961165,18.48277054,0.718446602,0
GO:0032753,GO:0032753,positive regulation of interleukin-4 production,2/95,25/18722,0.007084219,0.050131004,0.03999271,CD86/CEBPB,2,0.699029126,19.92892862,0.786407767,0
GO:0042832,GO:0042832,defense response to protozoan,2/95,25/18722,0.007084219,0.050131004,0.03999271,GBP4/PF4,2,0.653721683,6.358606393,0.233009709,1
GO:0140448,GO:0140448,signaling receptor ligand precursor processing,2/95,25/18722,0.007084219,0.050131004,0.03999271,CTSL/CASP1,2,0.67961165,18.48277054,0.718446602,0
GO:1901623,GO:1901623,regulation of lymphocyte chemotaxis,2/95,25/18722,0.007084219,0.050131004,0.03999271,CXCL10/CCL2,2,0.258899676,14.63526065,0.533980583,1
GO:0031334,GO:0031334,positive regulation of protein-containing complex assembly,5/95,237/18722,0.007176016,0.05061939,0.040382326,GBP5/PLEK/SNCA/CLU/VASP,5,0.313333333,11.31816579,0.386,0
GO:0062197,GO:0062197,cellular response to chemical stress,6/95,337/18722,0.007399623,0.052031527,0.041508878,PRDX1/SNCA/AIF1/NCF1/TXN/ZFP36L1,6,0.535353535,13.54049538,0.493265993,0
GO:0051403,GO:0051403,stress-activated MAPK cascade,5/95,239/18722,0.007427915,0.052065697,0.041536138,PRDX1/NCF1/SDCBP/SPI1/ZFP36L1,5,0.663333333,16.4096984,0.6,0
GO:0061844,GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,3/95,79/18722,0.007576726,0.052775816,0.042102646,PF4/PPBP/CXCL10,3,0.653594771,7.716459572,0.264705882,1
GO:1901184,GO:1901184,regulation of ERBB signaling pathway,3/95,79/18722,0.007576726,0.052775816,0.042102646,IFI6/NCF1/PLAUR,3,0.509803922,17.09959433,0.624183007,0
GO:0007568,GO:0007568,aging,6/95,339/18722,0.007607802,0.052785437,0.04211032,LIMS1/KYNU/SNCA/SPI1/CTSC/ADA,6,0.570707071,18.20727744,0.69023569,0
GO:0001562,GO:0001562,response to protozoan,2/95,26/18722,0.007649375,0.052785437,0.04211032,GBP4/PF4,2,0.653721683,6.358606393,0.233009709,0
GO:0009164,GO:0009164,nucleoside catabolic process,2/95,26/18722,0.007649375,0.052785437,0.04211032,ADA/APOBEC3A,2,0.317152104,17.92173865,0.703883495,0
GO:0046631,GO:0046631,alpha-beta T cell activation,4/95,156/18722,0.008213624,0.056296678,0.044911462,CD86/CD83/CTSL/ADA,4,0.521452145,15.3033145,0.603960396,1
GO:0006783,GO:0006783,heme biosynthetic process,2/95,27/18722,0.008234213,0.056296678,0.044911462,ALAS2/SLC25A39,2,0.961165049,6.301397102,0.237864078,0
GO:0018904,GO:0018904,ether metabolic process,2/95,27/18722,0.008234213,0.056296678,0.044911462,PLA2G7/TXN,2,0.96763754,18.23458807,0.684466019,0
GO:0031098,GO:0031098,stress-activated protein kinase signaling cascade,5/95,247/18722,0.008497412,0.057917941,0.046204848,PRDX1/NCF1/SDCBP/SPI1/ZFP36L1,5,0.756666667,16.4096984,0.6,0
GO:0043367,GO:0043367,"CD4-positive, alpha-beta T cell differentiation",3/95,83/18722,0.008676355,0.058956762,0.047033582,CD86/CD83/CTSL,3,0.369281046,14.67399778,0.58496732,1
GO:0002313,GO:0002313,mature B cell differentiation involved in immune response,2/95,28/18722,0.008838523,0.058976571,0.047049384,SPI1/ADA,2,0.640776699,21.79674399,0.82038835,1
GO:0006516,GO:0006516,glycoprotein catabolic process,2/95,28/18722,0.008838523,0.058976571,0.047049384,CTSL/CST3,2,0.896440129,23.64992972,0.86407767,0
GO:0010818,GO:0010818,T cell chemotaxis,2/95,28/18722,0.008838523,0.058976571,0.047049384,CXCL10/CXCL16,2,0.637540453,18.31072319,0.694174757,1
GO:0032958,GO:0032958,inositol phosphate biosynthetic process,2/95,28/18722,0.008838523,0.058976571,0.047049384,PLEK/SNCA,2,0.553398058,12.68430002,0.461165049,0
GO:0071280,GO:0071280,cellular response to copper ion,2/95,28/18722,0.008838523,0.058976571,0.047049384,SNCA/MT2A,2,0.126213592,7.199089554,0.266990291,0
GO:0090200,GO:0090200,positive regulation of release of cytochrome c from mitochondria,2/95,28/18722,0.008838523,0.058976571,0.047049384,TNFSF10/PLAUR,2,0.233009709,17.43702072,0.640776699,0
GO:0055074,GO:0055074,calcium ion homeostasis,7/95,460/18722,0.00892916,0.05928708,0.047297097,CXCL10/SNCA/SNX10/GSTO1/PTPN6/C3AR1/HERPUD1,7,0.316326531,13.73324855,0.513119534,0
GO:0060402,GO:0060402,calcium ion transport into cytosol,4/95,160/18722,0.008959993,0.05928708,0.047297097,CXCL10/SNCA/GSTO1/PTPN6,4,0.211221122,13.90935149,0.51980198,0
GO:0045445,GO:0045445,myoblast differentiation,3/95,84/18722,0.008965103,0.05928708,0.047297097,ID3/CXCL10/ZFP36L1,3,0.692810458,7.28540626,0.199346405,0
GO:0033028,GO:0033028,myeloid cell apoptotic process,2/95,29/18722,0.009462098,0.062203494,0.049623707,CTSL/IRF7,2,0.614886731,15.72744061,0.597087379,0
GO:2000406,GO:2000406,positive regulation of T cell migration,2/95,29/18722,0.009462098,0.062203494,0.049623707,CXCL10/AIF1,2,0.537216828,17.85574782,0.67961165,1
GO:0051051,GO:0051051,negative regulation of transport,7/95,470/18722,0.009976738,0.06539325,0.05216838,PLSCR1/SNCA/SDCBP/TXN/GSTO1/SPI1/ADA,7,0.790816327,18.51719024,0.718658892,0
GO:0045577,GO:0045577,regulation of B cell differentiation,2/95,30/18722,0.01010473,0.065651196,0.05237416,PTPN6/ZFP36L1,2,0.339805825,8.747062428,0.276699029,1
GO:0046825,GO:0046825,regulation of protein export from nucleus,2/95,30/18722,0.01010473,0.065651196,0.05237416,TXN/IFI27,2,0.194174757,10.82034439,0.402912621,0
GO:0050858,GO:0050858,negative regulation of antigen receptor-mediated signaling pathway,2/95,30/18722,0.01010473,0.065651196,0.05237416,GBP1/PTPN6,2,0.563106796,14.58928937,0.524271845,1
GO:0001782,GO:0001782,B cell homeostasis,2/95,31/18722,0.010766214,0.06914025,0.055157602,TNFSF13B/ADA,2,0.495145631,15.50785507,0.582524272,1
GO:0006779,GO:0006779,porphyrin-containing compound biosynthetic process,2/95,31/18722,0.010766214,0.06914025,0.055157602,ALAS2/SLC25A39,2,0.961165049,6.301397102,0.237864078,0
GO:0033014,GO:0033014,tetrapyrrole biosynthetic process,2/95,31/18722,0.010766214,0.06914025,0.055157602,ALAS2/SLC25A39,2,0.961165049,6.301397102,0.237864078,0
GO:0034656,GO:0034656,nucleobase-containing small molecule catabolic process,2/95,31/18722,0.010766214,0.06914025,0.055157602,ADA/APOBEC3A,2,0.333333333,17.92173865,0.703883495,0
GO:0045582,GO:0045582,positive regulation of T cell differentiation,3/95,91/18722,0.011143816,0.071358963,0.056927611,CD86/CD83/ADA,3,0.424836601,14.24339734,0.562091503,1
GO:0043372,GO:0043372,"positive regulation of CD4-positive, alpha-beta T cell differentiation",2/95,32/18722,0.011446346,0.072760568,0.058045761,CD86/CD83,2,0.436893204,12.76946369,0.514563107,1
GO:1900745,GO:1900745,positive regulation of p38MAPK cascade,2/95,32/18722,0.011446346,0.072760568,0.058045761,NCF1/SPI1,2,0.624595469,19.31187379,0.708737864,0
GO:1901136,GO:1901136,carbohydrate derivative catabolic process,4/95,172/18722,0.011460936,0.072760568,0.058045761,CTSL/CST3/ADA/APOBEC3A,4,0.815181518,20.78583418,0.78960396,0
GO:0045862,GO:0045862,positive regulation of proteolysis,6/95,372/18722,0.011684779,0.073970309,0.059010849,TNFSF10/SNCA/CLU/CTSC/CASP1/HERPUD1,6,0.249158249,9.177202204,0.311447811,0
GO:0033273,GO:0033273,response to vitamin,3/95,93/18722,0.011817504,0.074505136,0.059437514,KYNU/CXCL10/ADA,3,0.411764706,18.78470736,0.699346405,0
GO:0072503,GO:0072503,cellular divalent inorganic cation homeostasis,7/95,486/18722,0.011836324,0.074505136,0.059437514,CXCL10/SNCA/GSTO1/PTPN6/C3AR1/MT2A/HERPUD1,7,0.357142857,12.64819558,0.472303207,0
GO:0002335,GO:0002335,mature B cell differentiation,2/95,33/18722,0.012144925,0.075591101,0.060303858,SPI1/ADA,2,0.640776699,21.79674399,0.82038835,1
GO:0045920,GO:0045920,negative regulation of exocytosis,2/95,33/18722,0.012144925,0.075591101,0.060303858,SNCA/SPI1,2,0.472491909,17.53629581,0.650485437,0
GO:1901099,GO:1901099,negative regulation of signal transduction in absence of ligand,2/95,33/18722,0.012144925,0.075591101,0.060303858,IFI6/PF4,2,0.462783172,8.915155263,0.315533981,0
GO:2001240,GO:2001240,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,2/95,33/18722,0.012144925,0.075591101,0.060303858,IFI6/PF4,2,0.284789644,8.915155263,0.315533981,0
GO:0032479,GO:0032479,regulation of type I interferon production,3/95,95/18722,0.012514197,0.077455561,0.061791257,CD14/IRF7/OAS1,3,0.594771242,17.38378489,0.660130719,0
GO:0032606,GO:0032606,type I interferon production,3/95,95/18722,0.012514197,0.077455561,0.061791257,CD14/IRF7/OAS1,3,0.594771242,17.38378489,0.660130719,0
GO:0014072,GO:0014072,response to isoquinoline alkaloid,2/95,34/18722,0.012861749,0.078946981,0.062981059,AIF1/ADA,2,0.925566343,20.21598417,0.786407767,0
GO:0032743,GO:0032743,positive regulation of interleukin-2 production,2/95,34/18722,0.012861749,0.078946981,0.062981059,CD86/CD83,2,0.436893204,12.76946369,0.514563107,0
GO:0043278,GO:0043278,response to morphine,2/95,34/18722,0.012861749,0.078946981,0.062981059,AIF1/ADA,2,0.925566343,20.21598417,0.786407767,0
GO:0002366,GO:0002366,leukocyte activation involved in immune response,5/95,275/18722,0.013077227,0.08004848,0.063859795,CD86/FGL2/SPI1/IFI35/ADA,5,0.553333333,18.49916874,0.716,1
GO:0009119,GO:0009119,ribonucleoside metabolic process,2/95,35/18722,0.013596621,0.08213327,0.065522965,ADA/APOBEC3A,2,0.317152104,17.92173865,0.703883495,0
GO:0045454,GO:0045454,cell redox homeostasis,2/95,35/18722,0.013596621,0.08213327,0.065522965,PRDX1/TXN,2,0.993527508,16.08383611,0.597087379,0
GO:0048821,GO:0048821,erythrocyte development,2/95,35/18722,0.013596621,0.08213327,0.065522965,ALAS2/FAM210B,2,0.964401294,5.00448029,0.131067961,1
GO:2000403,GO:2000403,positive regulation of lymphocyte migration,2/95,35/18722,0.013596621,0.08213327,0.065522965,CXCL10/AIF1,2,0.579288026,17.85574782,0.67961165,1
GO:2001243,GO:2001243,negative regulation of intrinsic apoptotic signaling pathway,3/95,98/18722,0.01360263,0.08213327,0.065522965,CLU/HERPUD1/PLAUR,3,0.08496732,12.03690891,0.395424837,0
GO:0002263,GO:0002263,cell activation involved in immune response,5/95,279/18722,0.013844926,0.08322307,0.066392368,CD86/FGL2/SPI1/IFI35/ADA,5,0.506666667,18.49916874,0.716,1
GO:0060401,GO:0060401,cytosolic calcium ion transport,4/95,182/18722,0.013858027,0.08322307,0.066392368,CXCL10/SNCA/GSTO1/PTPN6,4,0.221122112,13.90935149,0.51980198,0
GO:0042100,GO:0042100,B cell proliferation,3/95,99/18722,0.013977065,0.083711694,0.066782175,TNFSF13B/ADA/CD79A,3,0.316993464,13.30552163,0.496732026,1
GO:0002819,GO:0002819,regulation of adaptive immune response,4/95,183/18722,0.014113914,0.084304076,0.067254756,IRF7/PTPN6/TNFSF13B/ADA,4,0.673267327,14.13473661,0.522277228,1
GO:0030224,GO:0030224,monocyte differentiation,2/95,36/18722,0.014349341,0.084711765,0.067579995,IRF7/ZFP36L1,2,0.462783172,8.957259542,0.286407767,1
GO:0045742,GO:0045742,positive regulation of epidermal growth factor receptor signaling pathway,2/95,36/18722,0.014349341,0.084711765,0.067579995,NCF1/PLAUR,2,0.582524272,19.30185953,0.703883495,0
GO:1901658,GO:1901658,glycosyl compound catabolic process,2/95,36/18722,0.014349341,0.084711765,0.067579995,ADA/APOBEC3A,2,0.317152104,17.92173865,0.703883495,0
GO:0045807,GO:0045807,positive regulation of endocytosis,3/95,100/18722,0.014357333,0.084711765,0.067579995,SNCA/CD14/CLU,3,0.774509804,12.67192189,0.437908497,0
GO:2001257,GO:2001257,regulation of cation channel activity,4/95,184/18722,0.014372788,0.084711765,0.067579995,CTSS/GSTO1/CCL2/IFNGR2,4,0.848184818,19.65076763,0.764851485,0
GO:0006623,GO:0006623,protein targeting to vacuole,2/95,37/18722,0.015119714,0.088735829,0.070790248,CLU/NCOA4,2,0.919093851,6.977522269,0.194174757,0
GO:0035710,GO:0035710,"CD4-positive, alpha-beta T cell activation",3/95,102/18722,0.015135409,0.088735829,0.070790248,CD86/CD83/CTSL,3,0.369281046,14.67399778,0.58496732,1
GO:0045639,GO:0045639,positive regulation of myeloid cell differentiation,3/95,103/18722,0.015533238,0.090828567,0.07245976,PF4/ZFP36L1/FAM210B,3,0.676470588,4.400210625,0.08496732,1
GO:0034599,GO:0034599,cellular response to oxidative stress,5/95,288/18722,0.015682262,0.091219857,0.072771916,PRDX1/SNCA/AIF1/NCF1/TXN,5,0.59,15.26005369,0.574,0
GO:0097193,GO:0097193,intrinsic apoptotic signaling pathway,5/95,288/18722,0.015682262,0.091219857,0.072771916,IFI6/CLU/HERPUD1/CEBPB/PLAUR,5,0.23,13.96725228,0.49,0
GO:0048246,GO:0048246,macrophage chemotaxis,2/95,38/18722,0.015907545,0.091740627,0.073187368,C3AR1/CCL2,2,0.860841424,19.26123432,0.733009709,1
GO:1901186,GO:1901186,positive regulation of ERBB signaling pathway,2/95,38/18722,0.015907545,0.091740627,0.073187368,NCF1/PLAUR,2,0.582524272,19.30185953,0.703883495,0
GO:0045621,GO:0045621,positive regulation of lymphocyte differentiation,3/95,104/18722,0.015936941,0.091740627,0.073187368,CD86/CD83/ADA,3,0.424836601,14.24339734,0.562091503,1
GO:0046634,GO:0046634,regulation of alpha-beta T cell activation,3/95,104/18722,0.015936941,0.091740627,0.073187368,CD86/CD83/ADA,3,0.424836601,14.24339734,0.562091503,1
GO:0032872,GO:0032872,regulation of stress-activated MAPK cascade,4/95,192/18722,0.016552644,0.095038693,0.075818447,PRDX1/NCF1/SDCBP/SPI1,4,0.778877888,19.27644705,0.725247525,0
GO:0032728,GO:0032728,positive regulation of interferon-beta production,2/95,39/18722,0.016712642,0.095219208,0.075962455,IRF7/OAS1,2,0.8802589,13.54253811,0.504854369,0
GO:1901021,GO:1901021,positive regulation of calcium ion transmembrane transporter activity,2/95,39/18722,0.016712642,0.095219208,0.075962455,GSTO1/VMP1,2,0.491909385,15.50616935,0.601941748,0
GO:2000516,GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",2/95,39/18722,0.016712642,0.095219208,0.075962455,CD86/CD83,2,0.330097087,12.76946369,0.514563107,1
GO:0071887,GO:0071887,leukocyte apoptotic process,3/95,106/18722,0.016761998,0.095256165,0.075991938,CTSL/IRF7/ADA,3,0.696078431,16.21538196,0.617647059,0
GO:0002285,GO:0002285,lymphocyte activation involved in immune response,4/95,194/18722,0.017128226,0.096842029,0.077257083,CD86/FGL2/SPI1/ADA,4,0.650165017,20.80824614,0.806930693,1
GO:0050777,GO:0050777,negative regulation of immune response,4/95,194/18722,0.017128226,0.096842029,0.077257083,FGL2/SPI1/PTPN6/OAS1,4,0.485148515,18.46975384,0.695544554,1
GO:0070302,GO:0070302,regulation of stress-activated protein kinase signaling cascade,4/95,195/18722,0.017420664,0.098245468,0.078376696,PRDX1/NCF1/SDCBP/SPI1,4,0.759075908,19.27644705,0.725247525,0
GO:0071276,GO:0071276,cellular response to cadmium ion,2/95,40/18722,0.017534813,0.098318721,0.078435135,NCF1/MT2A,2,0.647249191,8.974667534,0.325242718,0
GO:1901223,GO:1901223,negative regulation of NIK/NF-kappaB signaling,2/95,40/18722,0.017534813,0.098318721,0.078435135,SPI1/IFI35,2,0.381877023,17.83254123,0.665048544,0
GO:0002832,GO:0002832,negative regulation of response to biotic stimulus,3/95,108/18722,0.017610644,0.098318721,0.078435135,FGL2/CARD16/OAS1,3,0.705882353,19.20905464,0.748366013,0
GO:0007173,GO:0007173,epidermal growth factor receptor signaling pathway,3/95,108/18722,0.017610644,0.098318721,0.078435135,IFI6/NCF1/PLAUR,3,0.509803922,17.09959433,0.624183007,0
GO:0050864,GO:0050864,regulation of B cell activation,4/95,198/18722,0.018316677,0.102004152,0.081375239,PTPN6/TNFSF13B/ZFP36L1/ADA,4,0.554455446,12.12745875,0.428217822,1
GO:0002698,GO:0002698,negative regulation of immune effector process,3/95,110/18722,0.01848293,0.102161865,0.081501057,FGL2/SPI1/PTPN6,3,0.58496732,19.92191814,0.745098039,1
GO:0032611,GO:0032611,interleukin-1 beta production,3/95,110/18722,0.01848293,0.102161865,0.081501057,GBP5/CASP1/CARD16,3,0.702614379,17.48129404,0.679738562,0
GO:0032651,GO:0032651,regulation of interleukin-1 beta production,3/95,110/18722,0.01848293,0.102161865,0.081501057,GBP5/CASP1/CARD16,3,0.702614379,17.48129404,0.679738562,0
GO:0030890,GO:0030890,positive regulation of B cell proliferation,2/95,42/18722,0.019229616,0.105241887,0.083958188,TNFSF13B/ADA,2,0.495145631,15.50785507,0.582524272,1
GO:0046688,GO:0046688,response to copper ion,2/95,42/18722,0.019229616,0.105241887,0.083958188,SNCA/MT2A,2,0.087378641,7.199089554,0.266990291,0
